ANO;MÊS;DIA;HORA;360MIN;180MIN;CANAL;qtd_ENTs;TMC;TME
2021;7;15;11;Q1;QQ2;TELEFONIA;4;36,5;0
2021;7;15;13;Q1;QQ2;TELEFONIA;3;17;0
2021;7;15;16;Q2;QQ3;TELEFONIA;1;29;0
2021;7;28;9;Q1;QQ1;TELEFONIA;4;11,75;0
2021;8;5;8;Q1;QQ1;TELEFONIA;1;0;2
2021;8;6;9;Q1;QQ1;TELEFONIA;2;80;0
2021;8;6;10;Q1;QQ1;TELEFONIA;2;54;0
2021;8;6;11;Q1;QQ2;TELEFONIA;1;10;0
2021;8;6;14;Q2;QQ3;TELEFONIA;1;15;0
2021;8;6;15;Q2;QQ3;TELEFONIA;2;7,5;0
2021;8;12;17;Q2;QQ4;TELEFONIA;2;39;5
2021;9;8;15;Q2;QQ3;TELEFONIA;4;0;34,25
2021;9;8;16;Q2;QQ3;TELEFONIA;9;46,33;19,67
2021;9;9;11;Q1;QQ2;TELEFONIA;4;63,5;0
2021;9;9;18;Q2;QQ4;TELEFONIA;2;26,5;0
2021;9;10;12;Q1;QQ2;TELEFONIA;1;0;3550
2021;9;13;9;Q1;QQ1;TELEFONIA;1;0;1252
2021;9;13;10;Q1;QQ1;TELEFONIA;1;0;2197
2021;9;13;14;Q2;QQ3;TELEFONIA;1;0;100
2021;9;14;13;Q1;QQ2;TELEFONIA;1;0;309
2021;9;15;8;Q1;QQ1;TELEFONIA;2;0;76
2021;9;15;10;Q1;QQ1;TELEFONIA;1;0;35
2021;9;15;16;Q2;QQ3;TELEFONIA;1;0;14
2021;9;16;12;Q1;QQ2;TELEFONIA;1;0;103
2021;9;17;10;Q1;QQ1;TELEFONIA;1;0;1016
2021;9;20;17;Q2;QQ4;TELEFONIA;1;0;762
2021;9;21;9;Q1;QQ1;TELEFONIA;1;0;190
2021;9;21;10;Q1;QQ1;TELEFONIA;5;6;50
2021;9;21;11;Q1;QQ2;TELEFONIA;4;13,75;0
2021;9;21;12;Q1;QQ2;TELEFONIA;2;4;0
2021;9;21;14;Q2;QQ3;TELEFONIA;5;156,25;2
2021;9;21;15;Q2;QQ3;TELEFONIA;1;0;45
2021;9;21;17;Q2;QQ4;TELEFONIA;1;0;137
2021;9;21;18;Q2;QQ4;TELEFONIA;1;0;34
2021;9;22;9;Q1;QQ1;TELEFONIA;3;0;236
2021;9;22;12;Q1;QQ2;TELEFONIA;1;0;95
2021;9;22;16;Q2;QQ3;TELEFONIA;2;81;0
2021;9;23;10;Q1;QQ1;TELEFONIA;2;0;849,5
2021;9;23;13;Q1;QQ2;TELEFONIA;1;0;12
2021;9;24;8;Q1;QQ1;TELEFONIA;1;0;84
2021;9;24;11;Q1;QQ2;TELEFONIA;1;0;14
2021;9;27;8;Q1;QQ1;TELEFONIA;5;97,6;0
2021;9;27;13;Q1;QQ2;TELEFONIA;1;0;186
2021;9;27;15;Q2;QQ3;TELEFONIA;3;171;0
2021;9;27;17;Q2;QQ4;TELEFONIA;1;12;0
2021;9;28;8;Q1;QQ1;TELEFONIA;1;0;268
2021;9;28;15;Q2;QQ3;TELEFONIA;2;33;6,5
2021;9;29;8;Q1;QQ1;TELEFONIA;1;21;0
2021;9;29;9;Q1;QQ1;TELEFONIA;1;20;0
2021;9;29;10;Q1;QQ1;TELEFONIA;2;12;31
2021;9;29;15;Q2;QQ3;TELEFONIA;4;67;0
2021;9;29;17;Q2;QQ4;TELEFONIA;1;34;0
2021;9;29;18;Q2;QQ4;TELEFONIA;2;16,5;0
2021;9;30;7;Q1;QQ1;TELEFONIA;1;0;30
2021;9;30;8;Q1;QQ1;TELEFONIA;1;0;369
2021;9;30;10;Q1;QQ1;TELEFONIA;1;0;47
2021;10;1;10;Q1;QQ1;TELEFONIA;1;0;344
2021;10;1;12;Q1;QQ2;TELEFONIA;1;0;1294
2021;10;4;8;Q1;QQ1;TELEFONIA;1;0;2052
2021;10;4;10;Q1;QQ1;TELEFONIA;1;0;139
2021;10;4;14;Q2;QQ3;TELEFONIA;4;0;19,75
2021;10;5;8;Q1;QQ1;TELEFONIA;1;0;430
2021;10;5;11;Q1;QQ2;TELEFONIA;1;0;86
2021;10;5;14;Q2;QQ3;TELEFONIA;4;35;0
2021;10;5;15;Q2;QQ3;TELEFONIA;3;171,33;0
2021;10;5;16;Q2;QQ3;TELEFONIA;4;295,33;591,2475
2021;10;5;17;Q2;QQ4;TELEFONIA;7;322,43;0
2021;10;5;18;Q2;QQ4;TELEFONIA;2;794,5;0
2021;10;6;7;Q1;QQ1;TELEFONIA;4;583;243,5
2021;10;6;8;Q1;QQ1;TELEFONIA;30;865,82;500,629
2021;10;6;9;Q1;QQ1;TELEFONIA;36;625,21;584,140277777778
2021;10;6;10;Q1;QQ1;TELEFONIA;32;868,54;485,9359375
2021;10;6;11;Q1;QQ2;TELEFONIA;25;886,7;476,278
2021;10;6;12;Q1;QQ2;TELEFONIA;21;711,3;368,330952380952
2021;10;6;13;Q1;QQ2;TELEFONIA;20;324,25;314,702
2021;10;6;14;Q2;QQ3;TELEFONIA;9;279,78;0,22
2021;10;6;15;Q2;QQ3;TELEFONIA;8;555,13;0
2021;10;6;16;Q2;QQ3;TELEFONIA;17;538,31;138,238823529412
2021;10;6;17;Q2;QQ4;TELEFONIA;18;630,6;171,053333333333
2021;10;6;18;Q2;QQ4;TELEFONIA;8;596;48,25
2021;10;7;7;Q1;QQ1;TELEFONIA;16;538,6;474,125
2021;10;7;8;Q1;QQ1;TELEFONIA;39;735;597,97641025641
2021;10;7;9;Q1;QQ1;TELEFONIA;47;949;964,958510638298
2021;10;7;10;Q1;QQ1;TELEFONIA;58;572,16;750,159482758621
2021;10;7;11;Q1;QQ2;TELEFONIA;51;596,67;522,371176470588
2021;10;7;12;Q1;QQ2;TELEFONIA;35;725,67;728,429428571429
2021;10;7;13;Q1;QQ2;TELEFONIA;27;676,45;274,335555555556
2021;10;7;14;Q2;QQ3;TELEFONIA;16;487,87;8,378125
2021;10;7;15;Q2;QQ3;TELEFONIA;23;418,63;126,474347826087
2021;10;7;16;Q2;QQ3;TELEFONIA;25;686;207,2824
2021;10;7;17;Q2;QQ4;TELEFONIA;6;512,4;330,166666666667
2021;10;7;18;Q2;QQ4;TELEFONIA;1;122;0
2021;10;8;7;Q1;QQ1;TELEFONIA;37;661,57;154,24027027027
2021;10;8;8;Q1;QQ1;TELEFONIA;53;641,36;357,737547169811
2021;10;8;9;Q1;QQ1;TELEFONIA;51;564,39;359,550588235294
2021;10;8;10;Q1;QQ1;TELEFONIA;59;667;380,016440677966
2021;10;8;11;Q1;QQ2;TELEFONIA;63;530,93;169,03
2021;10;8;12;Q1;QQ2;TELEFONIA;23;645,94;44,6065217391304
2021;10;8;13;Q1;QQ2;TELEFONIA;19;601,13;41,5768421052632
2021;10;8;14;Q2;QQ3;TELEFONIA;25;533,85;50,56
2021;10;8;15;Q2;QQ3;TELEFONIA;19;617,18;62,6342105263158
2021;10;8;16;Q2;QQ3;TELEFONIA;20;608,57;114,502
2021;10;8;17;Q2;QQ4;TELEFONIA;15;616,29;350,202666666667
2021;10;8;18;Q2;QQ4;TELEFONIA;2;1366,5;372
2021;10;11;8;Q1;QQ1;TELEFONIA;1;1382;0
2021;10;11;9;Q1;QQ1;TELEFONIA;6;402,83;0
2021;10;11;10;Q1;QQ1;TELEFONIA;5;443;0
2021;10;11;11;Q1;QQ2;TELEFONIA;13;424,31;0
2021;10;11;12;Q1;QQ2;TELEFONIA;2;323,5;0
2021;10;11;13;Q1;QQ2;TELEFONIA;4;397,5;0
2021;10;11;14;Q2;QQ3;TELEFONIA;6;44;44,6666666666667
2021;10;11;15;Q2;QQ3;TELEFONIA;2;358;0
2021;10;11;16;Q2;QQ3;TELEFONIA;6;482,83;0
2021;10;11;17;Q2;QQ4;TELEFONIA;3;718,67;23,33
2021;10;12;9;Q1;QQ1;TELEFONIA;1;912;0
2021;10;12;14;Q2;QQ3;TELEFONIA;2;806;86,5
2021;10;12;16;Q2;QQ3;TELEFONIA;1;456;0
2021;10;13;7;Q1;QQ1;TELEFONIA;48;514,44;275,0225
2021;10;13;8;Q1;QQ1;TELEFONIA;64;579,22;490,29875
2021;10;13;9;Q1;QQ1;TELEFONIA;73;527,27;556,441917808219
2021;10;13;10;Q1;QQ1;TELEFONIA;68;808;480,620294117647
2021;10;13;11;Q1;QQ2;TELEFONIA;74;357,43;427,800405405405
2021;10;13;12;Q1;QQ2;TELEFONIA;53;524,06;426,358490566038
2021;10;13;13;Q1;QQ2;TELEFONIA;50;486,21;332,5608
2021;10;13;14;Q2;QQ3;TELEFONIA;49;691,55;295,268163265306
2021;10;13;15;Q2;QQ3;TELEFONIA;31;459,58;121,223548387097
2021;10;13;16;Q2;QQ3;TELEFONIA;23;442,06;188,172608695652
2021;10;13;17;Q2;QQ4;TELEFONIA;13;521,13;283,926153846154
2021;10;13;18;Q2;QQ4;TELEFONIA;3;284,67;0
2021;10;14;7;Q1;QQ1;TELEFONIA;28;765;244,463571428571
2021;10;14;8;Q1;QQ1;TELEFONIA;54;965,17;401,941111111111
2021;10;14;9;Q1;QQ1;TELEFONIA;63;747,46;637,031111111111
2021;10;14;10;Q1;QQ1;TELEFONIA;56;541,29;375,983214285714
2021;10;14;11;Q1;QQ2;TELEFONIA;49;585,06;477,16387755102
2021;10;14;12;Q1;QQ2;TELEFONIA;43;605,67;365,720465116279
2021;10;14;13;Q1;QQ2;TELEFONIA;39;403,79;147,897179487179
2021;10;14;14;Q2;QQ3;TELEFONIA;23;473,27;52,8234782608696
2021;10;14;15;Q2;QQ3;TELEFONIA;15;529,54;69,4026666666667
2021;10;14;16;Q2;QQ3;TELEFONIA;15;638,54;190,87
2021;10;14;17;Q2;QQ4;TELEFONIA;5;361,2;0
2021;10;15;7;Q1;QQ1;TELEFONIA;15;645,6;215,2
2021;10;15;8;Q1;QQ1;TELEFONIA;37;756,23;424,245405405405
2021;10;15;9;Q1;QQ1;TELEFONIA;48;1144;641,9
2021;10;15;10;Q1;QQ1;TELEFONIA;63;559,77;534,571587301587
2021;10;15;11;Q1;QQ2;TELEFONIA;44;787,82;511,295
2021;10;15;12;Q1;QQ2;TELEFONIA;25;674,12;277,124
2021;10;15;13;Q1;QQ2;TELEFONIA;15;435,62;39,5306666666667
2021;10;15;14;Q2;QQ3;TELEFONIA;19;557,33;126,418421052632
2021;10;15;15;Q2;QQ3;TELEFONIA;15;493,86;79,8626666666667
2021;10;15;16;Q2;QQ3;TELEFONIA;15;561,9;155,333333333333
2021;10;15;17;Q2;QQ4;TELEFONIA;7;722,6;105,571428571429
2021;10;15;18;Q2;QQ4;TELEFONIA;2;344,5;57,5
2021;10;18;7;Q1;QQ1;TELEFONIA;38;399,08;232,893947368421
2021;10;18;8;Q1;QQ1;TELEFONIA;70;535,73;347,742428571429
2021;10;18;9;Q1;QQ1;TELEFONIA;70;474;249,2
2021;10;18;10;Q1;QQ1;TELEFONIA;72;499,83;331,9725
2021;10;18;11;Q1;QQ2;TELEFONIA;68;441,39;238,809705882353
2021;10;18;12;Q1;QQ2;TELEFONIA;40;596,61;151,824
2021;10;18;13;Q1;QQ2;TELEFONIA;20;486,88;28,198
2021;10;18;14;Q2;QQ3;TELEFONIA;33;738,57;126,242727272727
2021;10;18;15;Q2;QQ3;TELEFONIA;23;531,92;228,26347826087
2021;10;18;16;Q2;QQ3;TELEFONIA;15;376,73;151,333333333333
2021;10;18;17;Q2;QQ4;TELEFONIA;27;425,25;183,294444444444
2021;10;18;18;Q2;QQ4;TELEFONIA;1;988;0
2021;10;18;19;Q2;QQ4;TELEFONIA;1;1506;0
2021;10;19;7;Q1;QQ1;TELEFONIA;42;499,44;181,142142857143
2021;10;19;8;Q1;QQ1;TELEFONIA;67;733,79;371,551641791045
2021;10;19;9;Q1;QQ1;TELEFONIA;82;475,47;244,893780487805
2021;10;19;10;Q1;QQ1;TELEFONIA;88;607,39;355,843522727273
2021;10;19;11;Q1;QQ2;TELEFONIA;67;498,48;198,417910447761
2021;10;19;12;Q1;QQ2;TELEFONIA;47;588,21;143,999574468085
2021;10;19;13;Q1;QQ2;TELEFONIA;49;616,26;201,185306122449
2021;10;19;14;Q2;QQ3;TELEFONIA;31;510,71;198,519032258065
2021;10;19;15;Q2;QQ3;TELEFONIA;48;516,59;244,16375
2021;10;19;16;Q2;QQ3;TELEFONIA;37;566,94;259,267567567568
2021;10;19;17;Q2;QQ4;TELEFONIA;17;643,6;174,588235294118
2021;10;19;18;Q2;QQ4;TELEFONIA;17;809,25;249,585882352941
2021;10;19;19;Q2;QQ4;TELEFONIA;1;578;0
2021;10;20;7;Q1;QQ1;TELEFONIA;27;308,07;51,7033333333333
2021;10;20;8;Q1;QQ1;TELEFONIA;44;570,66;116,021818181818
2021;10;20;9;Q1;QQ1;TELEFONIA;75;614,18;184,4308
2021;10;20;10;Q1;QQ1;TELEFONIA;73;414,85;79,6820547945206
2021;10;20;11;Q1;QQ2;TELEFONIA;65;468,55;91,0816923076923
2021;10;20;12;Q1;QQ2;TELEFONIA;61;398,81;72,9795081967213
2021;10;20;13;Q1;QQ2;TELEFONIA;49;411,42;185,082653061224
2021;10;20;14;Q2;QQ3;TELEFONIA;25;414,55;167,16
2021;10;20;15;Q2;QQ3;TELEFONIA;22;364,75;95,9981818181818
2021;10;20;16;Q2;QQ3;TELEFONIA;23;365,15;200,388695652174
2021;10;20;17;Q2;QQ4;TELEFONIA;13;431,71;122,46
2021;10;20;19;Q2;QQ4;TELEFONIA;1;878;0
2021;10;21;7;Q1;QQ1;TELEFONIA;23;458,38;30,914347826087
2021;10;21;8;Q1;QQ1;TELEFONIA;45;550,79;98,534
2021;10;21;9;Q1;QQ1;TELEFONIA;46;577,11;152,413913043478
2021;10;21;10;Q1;QQ1;TELEFONIA;50;474,54;106,8188
2021;10;21;11;Q1;QQ2;TELEFONIA;48;443,86;57,05875
2021;10;21;12;Q1;QQ2;TELEFONIA;38;461;22,3989473684211
2021;10;21;13;Q1;QQ2;TELEFONIA;29;403,76;76
2021;10;21;14;Q2;QQ3;TELEFONIA;32;566,42;137,3775
2021;10;21;15;Q2;QQ3;TELEFONIA;23;656,69;153,259565217391
2021;10;21;16;Q2;QQ3;TELEFONIA;18;381,53;68,6683333333334
2021;10;21;17;Q2;QQ4;TELEFONIA;20;462,09;91,0505
2021;10;21;18;Q2;QQ4;TELEFONIA;3;560,67;24,33
2021;10;22;7;Q1;QQ1;TELEFONIA;13;612,85;0,54
2021;10;22;8;Q1;QQ1;TELEFONIA;25;608,64;0
2021;10;22;9;Q1;QQ1;TELEFONIA;27;703,7;0
2021;10;22;10;Q1;QQ1;TELEFONIA;39;443,59;0
2021;10;22;11;Q1;QQ2;TELEFONIA;29;382,55;0
2021;10;22;12;Q1;QQ2;TELEFONIA;33;463,61;0
2021;10;22;13;Q1;QQ2;TELEFONIA;18;530,63;18,5577777777778
2021;10;22;14;Q2;QQ3;TELEFONIA;21;486,31;53,4761904761905
2021;10;22;15;Q2;QQ3;TELEFONIA;18;417,86;35,1644444444444
2021;10;22;16;Q2;QQ3;TELEFONIA;10;431,78;21,397
2021;10;22;17;Q2;QQ4;TELEFONIA;11;354,09;1,64
2021;10;22;18;Q2;QQ4;TELEFONIA;2;556,5;0
2021;10;25;7;Q1;QQ1;TELEFONIA;40;874,93;144,8
2021;10;25;8;Q1;QQ1;TELEFONIA;81;595,27;241,208888888889
2021;10;25;9;Q1;QQ1;TELEFONIA;114;435,55;138,993859649123
2021;10;25;10;Q1;QQ1;TELEFONIA;99;403,21;217,018787878788
2021;10;25;11;Q1;QQ2;TELEFONIA;43;367,48;5,72581395348837
2021;10;25;12;Q1;QQ2;TELEFONIA;40;536,65;28,6975
2021;10;25;13;Q1;QQ2;TELEFONIA;49;483,77;138,793265306122
2021;10;25;14;Q2;QQ3;TELEFONIA;30;392,07;35,668
2021;10;25;15;Q2;QQ3;TELEFONIA;47;495,7;198,337872340426
2021;10;25;16;Q2;QQ3;TELEFONIA;36;620,33;344,6125
2021;10;25;17;Q2;QQ4;TELEFONIA;16;521,25;185,565
2021;10;25;18;Q2;QQ4;TELEFONIA;5;734;143,6
2021;10;26;7;Q1;QQ1;TELEFONIA;29;453,13;60,6593103448276
2021;10;26;8;Q1;QQ1;TELEFONIA;48;606,81;128,455625
2021;10;26;9;Q1;QQ1;TELEFONIA;64;480,09;199,93390625
2021;10;26;10;Q1;QQ1;TELEFONIA;42;624,63;90,5233333333333
2021;10;26;11;Q1;QQ2;TELEFONIA;41;364,88;7,51
2021;10;26;12;Q1;QQ2;TELEFONIA;29;439,79;0
2021;10;26;13;Q1;QQ2;TELEFONIA;33;509,67;49,4227272727273
2021;10;26;14;Q2;QQ3;TELEFONIA;25;637,88;52,3168
2021;10;26;15;Q2;QQ3;TELEFONIA;21;601,8;148,05
2021;10;26;16;Q2;QQ3;TELEFONIA;31;380,12;180,354838709677
2021;10;26;17;Q2;QQ4;TELEFONIA;17;675;129,056470588235
2021;10;26;18;Q2;QQ4;TELEFONIA;1;229;0
2021;10;27;7;Q1;QQ1;TELEFONIA;10;841,7;0
2021;10;27;8;Q1;QQ1;TELEFONIA;34;582,17;89,5591176470588
2021;10;27;9;Q1;QQ1;TELEFONIA;50;481,42;108,1416
2021;10;27;10;Q1;QQ1;TELEFONIA;53;501,05;100,246037735849
2021;10;27;11;Q1;QQ2;TELEFONIA;51;428,05;43,3758823529412
2021;10;27;12;Q1;QQ2;TELEFONIA;43;495,97;64,6079069767442
2021;10;27;13;Q1;QQ2;TELEFONIA;38;515,83;88,9736842105263
2021;10;27;14;Q2;QQ3;TELEFONIA;20;494,4;0,1
2021;10;27;15;Q2;QQ3;TELEFONIA;33;468,78;126,997272727273
2021;10;27;16;Q2;QQ3;TELEFONIA;17;605;57,5888235294118
2021;10;27;17;Q2;QQ4;TELEFONIA;13;407,46;99
2021;10;27;18;Q2;QQ4;TELEFONIA;4;517,5;0
2021;10;28;7;Q1;QQ1;TELEFONIA;17;355,12;6,76
2021;10;28;8;Q1;QQ1;TELEFONIA;27;499,08;20,1822222222222
2021;10;28;9;Q1;QQ1;TELEFONIA;69;531,89;163,621304347826
2021;10;28;10;Q1;QQ1;TELEFONIA;45;441,14;97,5088888888889
2021;10;28;11;Q1;QQ2;TELEFONIA;44;510,9;46,0227272727273
2021;10;28;12;Q1;QQ2;TELEFONIA;31;523,97;11,87
2021;10;28;13;Q1;QQ2;TELEFONIA;16;585,94;8,19
2021;10;28;14;Q2;QQ3;TELEFONIA;21;604,3;1,80952380952381
2021;10;28;15;Q2;QQ3;TELEFONIA;19;884,86;158,26
2021;10;28;16;Q2;QQ3;TELEFONIA;16;369;53,185
2021;10;28;17;Q2;QQ4;TELEFONIA;17;447,8;98,7052941176471
2021;10;28;18;Q2;QQ4;TELEFONIA;2;436;0
2021;10;29;7;Q1;QQ1;TELEFONIA;8;502,57;150,375
2021;10;29;8;Q1;QQ1;TELEFONIA;43;504,81;229,929069767442
2021;10;29;9;Q1;QQ1;TELEFONIA;50;392,88;125,8792
2021;10;29;10;Q1;QQ1;TELEFONIA;42;572,55;58,7864285714286
2021;10;29;11;Q1;QQ2;TELEFONIA;28;547,18;13,71
2021;10;29;12;Q1;QQ2;TELEFONIA;26;474,54;0,92
2021;10;29;13;Q1;QQ2;TELEFONIA;30;457,3;4,47
2021;10;29;14;Q2;QQ3;TELEFONIA;21;465,71;100,476666666667
2021;10;29;15;Q2;QQ3;TELEFONIA;31;417,71;106,255483870968
2021;10;29;16;Q2;QQ3;TELEFONIA;18;502,94;50,1111111111111
2021;10;29;17;Q2;QQ4;TELEFONIA;8;222,5;0
2021;10;29;18;Q2;QQ4;TELEFONIA;2;861,5;0
2021;11;1;7;Q1;QQ1;TELEFONIA;1;0;68
2021;11;1;8;Q1;QQ1;TELEFONIA;3;452;0
2021;11;1;9;Q1;QQ1;TELEFONIA;7;328;0
2021;11;1;10;Q1;QQ1;TELEFONIA;4;393,5;0
2021;11;1;11;Q1;QQ2;TELEFONIA;2;144,5;0
2021;11;1;13;Q1;QQ2;TELEFONIA;7;366,57;0
2021;11;1;14;Q2;QQ3;TELEFONIA;2;394,5;0
2021;11;1;15;Q2;QQ3;TELEFONIA;2;655;0
2021;11;1;16;Q2;QQ3;TELEFONIA;3;276;52,67
2021;11;2;8;Q1;QQ1;TELEFONIA;1;263;0
2021;11;2;9;Q1;QQ1;TELEFONIA;1;78;0
2021;11;2;10;Q1;QQ1;TELEFONIA;2;232,5;0
2021;11;2;12;Q1;QQ2;TELEFONIA;2;539,5;0
2021;11;2;18;Q2;QQ4;TELEFONIA;1;1906;0
2021;11;3;7;Q1;QQ1;TELEFONIA;71;302,97;184,76985915493
2021;11;3;8;Q1;QQ1;TELEFONIA;111;387,73;191,700810810811
2021;11;3;9;Q1;QQ1;TELEFONIA;112;513,68;213,045803571429
2021;11;3;10;Q1;QQ1;TELEFONIA;87;449,37;175,066896551724
2021;11;3;11;Q1;QQ2;TELEFONIA;64;487,59;66,98140625
2021;11;3;12;Q1;QQ2;TELEFONIA;41;474,95;13,069756097561
2021;11;3;13;Q1;QQ2;TELEFONIA;48;465,19;49,81
2021;11;3;14;Q2;QQ3;TELEFONIA;33;596,29;67,5481818181818
2021;11;3;15;Q2;QQ3;TELEFONIA;51;427,28;176,178235294118
2021;11;3;16;Q2;QQ3;TELEFONIA;43;538,95;193,160465116279
2021;11;3;17;Q2;QQ4;TELEFONIA;10;594;301,5
2021;11;3;18;Q2;QQ4;TELEFONIA;8;385,67;183,375
2021;11;4;7;Q1;QQ1;TELEFONIA;44;486,33;196,021136363636
2021;11;4;8;Q1;QQ1;TELEFONIA;49;500,5;112,837142857143
2021;11;4;9;Q1;QQ1;TELEFONIA;72;520,37;154,928194444444
2021;11;4;10;Q1;QQ1;TELEFONIA;54;533,58;115,626666666667
2021;11;4;11;Q1;QQ2;TELEFONIA;41;440,38;12,2412195121951
2021;11;4;12;Q1;QQ2;TELEFONIA;40;497,28;8,77875
2021;11;4;13;Q1;QQ2;TELEFONIA;30;523,64;15,302
2021;11;4;14;Q2;QQ3;TELEFONIA;36;481,43;99,25
2021;11;4;15;Q2;QQ3;TELEFONIA;30;419,71;98,431
2021;11;4;16;Q2;QQ3;TELEFONIA;22;671,33;163,953181818182
2021;11;4;17;Q2;QQ4;TELEFONIA;10;396,8;76,2
2021;11;4;18;Q2;QQ4;TELEFONIA;2;737,5;0
2021;11;5;7;Q1;QQ1;TELEFONIA;18;332,18;16,3361111111111
2021;11;5;8;Q1;QQ1;TELEFONIA;38;438,71;90,5021052631579
2021;11;5;9;Q1;QQ1;TELEFONIA;55;328,18;53,2009090909091
2021;11;5;10;Q1;QQ1;TELEFONIA;64;543,22;101,8440625
2021;11;5;11;Q1;QQ2;TELEFONIA;72;536,85;141,927222222222
2021;11;5;12;Q1;QQ2;TELEFONIA;22;581,23;14,91
2021;11;5;13;Q1;QQ2;TELEFONIA;26;453,2;18,8461538461538
2021;11;5;14;Q2;QQ3;TELEFONIA;37;635,32;132,971621621622
2021;11;5;15;Q2;QQ3;TELEFONIA;30;528,11;110,262666666667
2021;11;5;16;Q2;QQ3;TELEFONIA;20;437,08;188,0515
2021;11;5;17;Q2;QQ4;TELEFONIA;10;463,57;77,397
2021;11;5;18;Q2;QQ4;TELEFONIA;3;922,33;0
2021;11;8;7;Q1;QQ1;TELEFONIA;14;398,21;0
2021;11;8;8;Q1;QQ1;TELEFONIA;27;393,3;0
2021;11;8;9;Q1;QQ1;TELEFONIA;38;476,79;0
2021;11;8;10;Q1;QQ1;TELEFONIA;45;481,93;2,02377777777778
2021;11;8;11;Q1;QQ2;TELEFONIA;46;391,95;20,0217391304348
2021;11;8;12;Q1;QQ2;TELEFONIA;27;459,07;0
2021;11;8;13;Q1;QQ2;TELEFONIA;44;542,21;121,002272727273
2021;11;8;14;Q2;QQ3;TELEFONIA;36;501,57;75,1922222222222
2021;11;8;15;Q2;QQ3;TELEFONIA;31;329,43;66,2290322580645
2021;11;8;16;Q2;QQ3;TELEFONIA;26;372,33;110,040769230769
2021;11;8;17;Q2;QQ4;TELEFONIA;23;407,67;284,868260869565
2021;11;8;18;Q2;QQ4;TELEFONIA;4;538,75;0
2021;11;9;7;Q1;QQ1;TELEFONIA;28;389,48;76,07
2021;11;9;8;Q1;QQ1;TELEFONIA;33;473,48;44,2084848484848
2021;11;9;9;Q1;QQ1;TELEFONIA;69;514,34;125,899855072464
2021;11;9;10;Q1;QQ1;TELEFONIA;47;505,76;131,489361702128
2021;11;9;11;Q1;QQ2;TELEFONIA;40;472,61;3,2455
2021;11;9;12;Q1;QQ2;TELEFONIA;27;459,37;5,11
2021;11;9;13;Q1;QQ2;TELEFONIA;27;408,41;0
2021;11;9;14;Q2;QQ3;TELEFONIA;18;565,61;0
2021;11;9;15;Q2;QQ3;TELEFONIA;26;718,18;50,3823076923077
2021;11;9;16;Q2;QQ3;TELEFONIA;24;568,12;82,9575
2021;11;9;17;Q2;QQ4;TELEFONIA;15;650,17;339,068
2021;11;9;18;Q2;QQ4;TELEFONIA;1;422;0
2021;11;10;7;Q1;QQ1;TELEFONIA;12;395,64;1,5
2021;11;10;8;Q1;QQ1;TELEFONIA;37;504,37;90,482972972973
2021;11;10;9;Q1;QQ1;TELEFONIA;43;428,49;60,113488372093
2021;11;10;10;Q1;QQ1;TELEFONIA;32;482,31;0,47
2021;11;10;11;Q1;QQ2;TELEFONIA;33;479,13;13,1527272727273
2021;11;10;12;Q1;QQ2;TELEFONIA;32;548,75;10,81
2021;11;10;13;Q1;QQ2;TELEFONIA;36;552,52;56
2021;11;10;14;Q2;QQ3;TELEFONIA;30;572,39;71,8963333333333
2021;11;10;15;Q2;QQ3;TELEFONIA;42;390,91;167,472142857143
2021;11;10;16;Q2;QQ3;TELEFONIA;18;532,81;131,946666666667
2021;11;10;17;Q2;QQ4;TELEFONIA;11;300;87,6345454545455
2021;11;10;18;Q2;QQ4;TELEFONIA;4;415,25;0
2021;11;11;7;Q1;QQ1;TELEFONIA;17;414,36;18,2376470588235
2021;11;11;8;Q1;QQ1;TELEFONIA;24;871,17;19,8325
2021;11;11;9;Q1;QQ1;TELEFONIA;44;545,13;125,113636363636
2021;11;11;10;Q1;QQ1;TELEFONIA;55;544,39;143,763272727273
2021;11;11;11;Q1;QQ2;TELEFONIA;46;526,5;33,475652173913
2021;11;11;12;Q1;QQ2;TELEFONIA;35;615,53;49,9971428571429
2021;11;11;13;Q1;QQ2;TELEFONIA;24;797,22;34,335
2021;11;11;14;Q2;QQ3;TELEFONIA;30;472,88;24,236
2021;11;11;15;Q2;QQ3;TELEFONIA;23;834,55;119,262608695652
2021;11;11;16;Q2;QQ3;TELEFONIA;21;347,94;105,282857142857
2021;11;11;17;Q2;QQ4;TELEFONIA;8;226,5;38,1275
2021;11;11;18;Q2;QQ4;TELEFONIA;6;660;0
2021;11;12;7;Q1;QQ1;TELEFONIA;12;296,5;0
2021;11;12;8;Q1;QQ1;TELEFONIA;20;398,67;12,701
2021;11;12;9;Q1;QQ1;TELEFONIA;29;580,85;82,2420689655172
2021;11;12;10;Q1;QQ1;TELEFONIA;33;567,96;37,73
2021;11;12;11;Q1;QQ2;TELEFONIA;41;622,64;142,898780487805
2021;11;12;12;Q1;QQ2;TELEFONIA;27;387,62;18,9266666666667
2021;11;12;13;Q1;QQ2;TELEFONIA;17;300,59;0
2021;11;12;14;Q2;QQ3;TELEFONIA;22;732,23;0
2021;11;12;15;Q2;QQ3;TELEFONIA;13;749,38;0
2021;11;12;16;Q2;QQ3;TELEFONIA;13;544,85;0
2021;11;12;17;Q2;QQ4;TELEFONIA;5;221,2;40,4
2021;11;12;18;Q2;QQ4;TELEFONIA;4;554;0
